﻿交易所,代码,公司,行业,归属于母公司普通股股东的加权ROE 2013-12-31 累计(%),归属于母公司普通股股东的加权ROE 2017-12-31 累计(%),归属于母公司普通股股东的加权ROE 2016-12-31 累计(%),归属于母公司普通股股东的加权ROE 2015-12-31 累计(%),归属于母公司普通股股东的加权ROE 2014-12-31 累计(%),PE-TTM(扣非) 2018-04-30 ,PB(不含商誉) 2018-04-30 ,资产负债率 2017-12-31 累计(%)
sh,="603895",天永智能,专用设备,149.11,23.78,31.84,40.13,51.92,77.59,5.82,57.8
sh,="600338",西藏珠峰,有色金属,137.33,71.24,66.21,22.62,26.31,19.49,10.96,47.33
sh,="603258",电魂网络,互联网软件与服务,119.64,10.46,37.06,54.6,75.7,37.04,3.65,15.48
sz,="002928",华夏航空,航空运输,103.57,38.5,55.56,68.56,63.34,37.71,6.84,79.03
sh,="603387",基蛋生物,生物科技,101.91,28.7,43.15,49.9,63.25,50.13,8.01,9.39
sh,="603444",吉比特,计算机软件,101.85,29.58,78.9,43.74,67.72,19.53,4.31,21.86
sh,="603156",养元饮品,饮料,101.74,38.77,46.73,57.77,62.51,19.92,3.89,34.43
sz,="002845",同兴达,电子元器件,92.75,17.52,23.49,21.2,27.38,49.84,4.62,68.15
sz,="300620",光库科技,通信设备,89.46,15.3,28.79,25.05,51.77,69.27,7.24,15.23
sz,="300590",移为通信,通信设备,85.33,13.79,57.19,69.68,88.75,66.39,6.01,12.71
sz,="300685",艾德生物,化学制剂,77.98,20.54,24.43,10.55,35.17,113,14.28,6.57
sz,="300558",贝达药业,化学制剂,76.99,12.98,32.88,48.72,62.66,145.2,16.48,25.48
sh,="603283",赛腾股份,专用设备,72.84,27.4,16.35,60.09,140.81,36.01,6.87,37.32
sh,="603801",志邦家居,耐用家居用品,63.67,20.01,30.49,28.25,47.47,42.1,5.94,35.14
sh,="603229",奥翔药业,化学原料药,63.35,12.43,26.45,40.72,45.15,56.29,5.08,23.82
sh,="603377",东方时尚,其他消费者服务,62.95,14.03,16.98,47.86,60.32,71.28,9.2,30.59
sz,="002841",视源股份,电子元器件,62.22,31.46,74.94,54.65,52.11,49.32,13.19,49.08
sh,="603516",淳中科技,电子设备及服务,61.91,35.01,42.86,49.26,46.94,50.35,7.22,11.89
sz,="300613",富瀚微,电子元器件,61.88,13.36,52.71,28.79,46.85,90.14,7.64,12.15
sh,="603421",鼎信通讯,通信设备,59.81,15.1,22.8,28.83,54.99,40.58,4.85,21.88
sz,="300559",佳发教育,计算机软件,59.37,11.98,19.45,26.66,39.84,55.61,6.65,10.14
sh,="603160",汇顶科技,电子元器件,58.38,28.79,47.13,35.52,51.23,61.13,12.32,21.1
sz,="000921",海信家电,家用电器,58.16,35.12,24.23,15.49,21.65,13.88,2.14,67.62
sz,="002925",盈趣科技,电子设备及服务,57.29,80.97,72.25,50.88,64.07,31.12,8.55,34.54
sz,="002901",大博医疗,医疗保健设备与用品,56.63,37.76,41.87,54.42,47.8,61.04,13.25,10.79
sz,="002853",皮阿诺,耐用家居用品,56.14,12.81,25.75,24.7,41.54,42.15,4.38,29.18
sz,="300681",英搏尔,电气部件与设备,55.74,27.17,27.91,90.96,128.97,53,6.35,29.05
sz,="300703",创源文化,休闲设备与用品,54.76,21.06,48.8,31.64,28.95,84.8,3.9,27.76
sh,="603303",得邦照明,家用电器,54.25,15.47,28.55,39.97,54.82,33.94,1.86,31.95
sh,="603868",飞科电器,家用电器,53.99,38.42,34.3,55.23,53.35,28.7,8.43,25.97
sz,="300656",民德电子,电子设备及服务,53.71,13.03,32.32,59.56,45.02,79.88,6.65,4.77
sh,="603816",顾家家居,耐用家居用品,52.41,22.26,37.25,49.88,49.43,42.79,6.53,38.63
sz,="300679",电连技术,电子元器件,51.67,18.98,41.63,37.34,50.28,28.86,2.83,8.23
sh,="603881",数据港,信息技术服务,51.66,14.18,20.78,23.95,27.78,77.11,9.39,47
sz,="300628",亿联网络,通信设备,51.13,26.67,71.36,74.51,59.41,37.25,7.01,4.92
sz,="300607",拓斯达,专用设备,50.95,21.21,24.15,22.93,30.51,62.58,10.69,34.12
sz,="300484",蓝海华腾,电气部件与设备,50.41,19.57,32.02,31.97,30.48,39.19,4.48,36.99
sz,="300707",威唐工业,专用设备,50.24,24.1,24.86,27.19,34.85,48.19,7.79,24.75
sz,="002880",卫光生物,生物科技,49.53,18.54,34.3,35.92,37.74,38.74,4.3,12.48
sz,="002745",木林森,光电子器件,49.47,12.06,11.64,10.98,34.65,51.76,3.39,68.64
sz,="300561",汇金科技,计算机软件,49.31,12.37,27.99,34.38,38.59,77.87,5.28,11.23
sh,="603848",好太太,耐用家居用品,49.07,27.95,28.42,34.01,41.47,45.59,7.58,20.32
sh,="603098",森特股份,建筑产品,48.1,12.36,20.66,19.63,35.23,34.04,3.77,39.6
sz,="300418",昆仑万维,计算机软件,47.53,16.39,18.31,16.67,35.8,25.2,4.22,26.52
sz,="002898",赛隆药业,化学制剂,47.53,17.84,25.65,36.79,22.82,58.9,5.77,13.49
sz,="300567",精测电子,电子设备及服务,47.47,21.08,33.71,37.57,34.74,75.95,15.23,32.19
sh,="600988",赤峰黄金,有色金属,47.23,10.51,13.94,15.63,32.24,26.98,4.05,41.51
sh,="603380",易德龙,电子设备及服务,47.02,21.12,42.53,45.67,65.02,33.58,4.73,25.97
sz,="300738",奥飞数据,互联网软件与服务,46.87,26.58,35.4,105.01,48.69,69.5,7.33,32.59
sz,="300648",星云股份,电子设备及服务,46.82,15.35,25.66,20.91,23.83,67.76,6.91,20.32
sh,="603776",永安行,商业用品与服务,46.75,52,23.86,24.21,39.85,44.76,3.33,34.72
sh,="603429",集友股份,商业用品与服务,46.34,21.41,29.94,29.97,34.59,68.35,11.06,29.61
sh,="603378",亚士创能,建筑材料,46.31,14.13,22.98,28.21,32.3,39.65,3.14,37.58
sh,="603501",韦尔股份,半导体,46.27,13.39,19.53,19.86,24.52,141.23,15.46,57.85
sh,="603233",大参林,药品流通,46.23,24.28,37.96,51.71,54.33,52.34,9.6,51.87
sh,="603277",银都股份,通用机械,46.21,27.15,46.45,40.64,45.32,32.79,3.55,16.91
sh,="603326",我乐家居,耐用家居用品,46.08,16.03,25.32,26.8,32.78,35.82,3.58,35.43
sh,="603676",卫信康,化学制剂,46.06,16.02,25.01,32.93,38.72,107.1,8.38,15.6
sz,="000049",德赛电池,电子设备及服务,45.62,23.63,24.6,27.75,37.05,21.88,4.35,76.18
sz,="002908",德生科技,信息技术服务,45.51,13.8,14.16,32.81,45.97,82.44,7.36,19.73
sz,="300625",三雄极光,家用电器,45.31,14.09,36.64,29.81,39.17,31.11,2.92,19.81
sh,="603288",海天味业,食品,45,31.12,32,32,33,46.65,15.75,27.99
sh,="603228",景旺电子,电子元器件,44.8,21.5,34.39,36.46,36.78,30.43,5.85,31.42
sh,="603595",东尼电子,电子元器件,44.77,37.32,28.83,40.52,53.03,46.2,12.81,41.06
sh,="603157",拉夏贝尔,服装与配饰,44.68,13.59,15.46,19.56,30.79,22.09,2.17,48.31
sz,="300508",维宏股份,计算机软件,44.3,16.99,12.64,30.29,43.65,106.61,6.82,8.42
sh,="600340",华夏幸福,住宅地产开发和管理,44.3,31.4,29.54,42.07,42.83,10.38,3.12,81.1
sz,="300731",科创新源,非金属材料与制品,44.28,28.53,31.46,29.98,64.17,48.69,5.49,9.85
sz,="300624",万兴科技,计算机软件,44.16,27.71,29.87,28,32.46,124.76,15.36,21.13
sz,="000603",盛达资源,有色金属,43.91,10.65,11.8,31.3,40.69,24.78,3.1,17.6
sz,="002749",国光股份,农用化工,43.23,22.1,16.24,19.02,34.38,28.8,6.09,13.12
sz,="002833",弘亚数控,专用设备,43.05,28.67,42.52,30.03,51.23,34.15,7.3,15.92
sz,="300519",新光药业,中药,42.92,15.71,25.05,44.38,47.33,33.47,4.57,8.93
sz,="300693",盛弘股份,电气部件与设备,42.68,12.61,29.5,32.95,38.45,94.48,4.8,27.06
sh,="603658",安图生物,生物科技,42.35,27.68,32.22,46.36,49.97,60.99,16.99,22.76
sh,="600566",济川药业,中药,42.35,31.78,29.95,28.57,26.2,30.32,8.91,33.93
sz,="002837",英维克,专用设备,42.27,13.5,28.56,37.34,33.64,59.95,5.67,46.05
sz,="300393",中来股份,电子元器件,41.73,23.74,18.51,13.78,27.96,46.95,3.24,57.19
sh,="603458",勘设股份,商业用品与服务,41.58,26.52,21.43,16.56,27.83,21.5,3.41,43.46
sz,="300432",富临精工,汽车零配件与设备,41.31,10.36,23.73,23.33,41.08,21.09,2.48,26.79
sz,="300616",尚品宅配,耐用家居用品,41.31,18,35.2,25.79,32.03,70.18,8.62,42.63
sh,="603043",广州酒家,食品,40.93,26.35,30.66,30.46,35.65,22.25,4.32,19.35
sz,="300439",美康生物,生物科技,40.7,13.84,13.04,16.63,38.79,41.3,5.5,44.03
sz,="300571",平治信息,电信增值服务,40.6,33.11,35.17,25.62,26.22,55.62,19.74,50.06
sz,="300605",恒锋信息,信息技术服务,40.55,10.52,17.7,20,23.34,59.99,5.38,31.72
sz,="300446",乐凯新材,化学制品,40.44,19.77,23.54,28.49,36.32,25.69,4.21,7.8
sz,="002899",英派斯,休闲设备与用品,40.39,14.3,21.42,23.78,34.04,48.97,3.4,22.08
sz,="300406",九强生物,生物科技,39.98,19.06,21.42,22.89,33.35,33.25,7.19,13.98
sh,="603080",新疆火炬,燃气公用事业,39.91,17.56,30.8,42.01,50.76,54.3,9.48,14.18
sh,="600519",贵州茅台,饮料,39.43,32.95,24.44,26.23,31.96,30.57,9.1,28.67
sh,="603669",灵康药业,化学制剂,39.1,13.07,13.55,19.45,35.18,44.72,3.93,21.34
sz,="300389",艾比森,光电子器件,38.99,10.51,16.56,15.07,31.17,57.38,5.32,41.77
sz,="300529",健帆生物,医疗保健设备与用品,38.88,22.21,24.08,39.58,41.35,70.43,12.87,18.26
sz,="002790",瑞尔特,耐用家居用品,38.82,11.45,15.51,28.44,32.79,26.62,2.56,9.82
sh,="603337",杰克股份,专用设备,38.79,16.84,24.14,22.49,32.2,40.81,5.99,40.7
sz,="300566",激智科技,光电子器件,38.75,10.13,19.67,25.03,29.55,92.81,5.36,58.71
sz,="300495",美尚生态,建筑与工程,38.72,10.38,17.09,23.27,29.43,28.99,4.13,58.11
sz,="002832",比音勒芬,服装与配饰,38.59,13.24,22.35,26.46,30.7,35.78,4.62,16.69
sz,="300360",炬华科技,电气部件与设备,38.57,11.19,21.63,24.58,28.62,27.02,1.83,19.4
sh,="600933",爱柯迪,汽车零配件与设备,38.35,22.06,29.96,31.08,32.23,25.52,3.16,19.89
sh,="603488",展鹏科技,电气部件与设备,38.19,11.45,19.28,23.83,28.52,65.49,4.52,9.73
sz,="300549",优德精密,汽车零配件与设备,38.17,16.18,21.04,24.5,29.21,34.93,4.61,34.65
sh,="603908",牧高笛,服装与配饰,38.11,13.37,26,34.66,25.72,52.7,4.47,29.8
sh,="603926",铁流股份,汽车零配件与设备,38.04,12.41,24.65,24.88,33.25,27.46,2.55,18.02
sz,="300485",赛升药业,化学制剂,38.02,12.79,13.04,16.75,36.15,29.75,3.48,5.46
sz,="300463",迈克生物,生物科技,37.64,15.59,14.68,17.18,32.55,39.02,6.15,27.07
sh,="603980",吉华集团,化学制品,37.63,13.22,19.11,40.97,82.05,23.17,2.2,13.67
sh,="603025",大豪科技,电脑与外围设备,37.61,24.94,16.19,14.75,26.44,35.96,7.44,9.3
sz,="300669",沪宁股份,重型电气设备,37.51,11.79,21.83,19.11,34.28,62,4.41,8.93
sh,="600816",安信信托,投资信托,37.4,25.23,41.15,42.73,76.89,14.86,3.57,35.56
sh,="603826",坤彩科技,非金属材料与制品,37.23,12.91,23.85,27.85,30.09,46.44,4.62,7.9
sh,="603833",欧派家居,耐用家居用品,37.15,25.75,39.45,28.44,28.12,47.74,9.1,35.62
sz,="300687",赛意信息,信息技术服务,36.99,22.62,36.47,36.18,35.48,48.87,5.49,13.78
sh,="603416",信捷电气,电气部件与设备,36.86,14.1,26.9,27.53,32.86,39.49,4.58,17.42
sh,="603076",乐惠国际,专用设备,36.86,15.43,22.77,37.93,37.87,43.83,3.21,49.46
sh,="603656",泰禾光电,专用设备,36.81,12.53,23.94,26.69,33.67,42.07,3.8,12.29
sz,="002875",安奈儿,服装与配饰,36.8,11.38,24.35,27.54,41.56,54.12,3.76,26.99
sh,="603357",设计总院,建筑与工程,36.77,23.59,28.26,24.1,32.13,22.47,3.55,32.63
sz,="002892",科力尔,电气部件与设备,36.61,18.24,31.59,34.25,35.6,55.85,4.6,16
sz,="000848",承德露露,饮料,36.53,21.52,24.83,31.16,38.13,20.59,5.28,27.69
sz,="300683",海特生物,生物科技,36.24,13.77,23.62,14.91,28.96,42.46,2.95,13.92
sz,="300589",江龙船艇,专用设备,36.07,18.71,24.34,27.85,34.58,130.05,8.71,55.11
sz,="300382",斯莱克,专用设备,35.97,12.98,14.47,15.56,15.18,32.41,4.07,22.1
sh,="603203",快克股份,专用设备,35.88,19.62,37.36,33.04,35.34,37.55,6.66,18.86
sz,="002718",友邦吊顶,建筑产品,35.83,12.04,15.73,21.11,22.24,33.56,3.21,20.18
sz,="000651",格力电器,家用电器,35.77,37.44,30.41,27.31,35.23,12.2,3.74,68.91
sz,="002826",易明医药,中药,35.72,10.46,18.64,24.51,26.52,56.77,5.07,17.56
sh,="603515",欧普照明,家用电器,35.55,20.22,21.64,26.36,19.35,46.39,7.39,42.37
sz,="002707",众信旅游,酒店餐饮与休闲,35.4,12.06,12.1,14.87,22.93,39.55,7.12,52.13
sh,="603032",德新交运,陆运,35.36,13.29,21.53,20.07,29.96,160.09,6.43,11.4
sh,="603899",晨光文具,商业用品与服务,35.27,24.45,21.81,21.44,31.83,46.97,8.8,33.6
sh,="603338",浙江鼎力,专用设备,35.17,22.14,17.48,16.78,28.62,40.76,5.02,20.73
sz,="300650",太龙照明,家用电器,35.17,13.57,20.31,24.16,25.17,45.62,4.72,26.61
sz,="002737",葵花药业,中药,35.14,15.03,11.86,13.12,34.48,32.35,4.82,29.27
sz,="002236",大华股份,电子设备及服务,35.09,25.47,24.8,23.59,24.44,27.8,6.11,50.34
sh,="603196",日播时尚,服装与配饰,34.98,11.32,16.49,17.47,20.6,32.49,2.62,17.89
sh,="603266",天龙股份,汽车零配件与设备,34.91,10.45,20.7,21.18,26.07,41.55,3.41,20.27
sz,="002827",高争民爆,化学制品,34.8,14.42,30.84,21.79,26.12,32.71,3.96,7.7
sz,="002877",智能自控,通用机械,34.79,10.14,15.27,16.12,23.71,81.3,6.6,28.95
sh,="601595",上海电影,传媒,34.75,12.87,19.62,28.86,30.44,41.56,3.12,28.43
sh,="603677",奇精机械,电气部件与设备,34.65,12.02,21.16,22.09,21.39,36.16,3.88,36.3
sz,="002870",香山股份,电子设备及服务,34.6,24.47,30.88,32.06,29.85,59.69,3.96,17.63
sh,="603368",柳药股份,药品流通,34.33,12.04,11.49,16.81,28.47,21.92,2.62,52.76
sz,="300470",日机密封,通用机械,34.13,12.79,11.51,14.32,29.17,37.51,5.07,18.07
sh,="603369",今世缘,饮料,34.08,18.11,17.6,18.16,22.54,20.94,3.63,26.92
sh,="603626",科森科技,有色金属,34.08,15.18,36.9,62.28,21.12,29.84,3.76,48.91
sz,="300408",三环集团,电子元器件,33.97,19.58,22.41,22.11,30.57,37.7,6.72,20.16
sz,="300719",安达维尔,航天航空,33.95,18.57,27.04,22.11,19.67,54.87,4.69,13.61
sz,="002852",道道全,食品,33.88,12.01,37.2,48.4,58.03,34.05,2.47,27.41
sz,="000688",国城矿业,有色金属,33.81,21.04,14.47,21.4,27.86,25.08,5.12,7.79
sz,="300474",景嘉微,电子设备及服务,33.6,12.47,14.3,25.45,31.14,138.9,15.33,14.01
sh,="603709",中源家居,耐用家居用品,33.48,51.63,69.28,83.73,70.04,35.17,4.5,62.82
sh,="603990",麦迪科技,计算机软件,33.46,12.39,21.6,23.31,30.65,73.2,7.47,30.76
sz,="300660",江苏雷利,电气部件与设备,33.42,15.42,38.6,27.99,32.19,36.07,3.07,30.47
sh,="601633",长城汽车,汽车,33.41,10.48,24.73,22.47,26.35,21.69,1.95,55.44
sh,="603806",福斯特,光电子器件,33.32,12.03,18.81,16.1,17.7,25.77,2.79,11.83
sh,="603788",宁波高发,汽车零配件与设备,33.28,19.52,20.72,17.4,32,27.67,3.53,17.71
sz,="002893",华通热力,复合型公用事业,33.1,11,15.78,18.93,21.65,132.73,4.61,64.11
sz,="002836",新宏泽,商业用品与服务,33.07,11.69,19.83,14.96,21.22,69.78,6.14,18.82
sz,="300579",数字认证,互联网软件与服务,32.97,16.29,25.65,25.17,28.15,57.76,7.47,41.44
sh,="600690",海尔智家,家用电器,32.84,23.59,20.41,16.22,27.58,17.64,7.29,69.13
sz,="300684",中石科技,非金属材料与制品,32.82,22.24,11.66,11.37,26.06,59.37,10.77,33.41
sz,="300737",科顺股份,建筑材料,32.61,16.15,31.47,37.41,35.96,38.86,2.96,43.31
sz,="300357",我武生物,化学制剂,32.57,25.55,21.02,21.98,21.63,58.43,14.02,5.55
sz,="300367",东方网力,电子设备及服务,32.4,11.32,15.08,25.6,19.74,35.54,4.71,41.05
sz,="002081",金螳螂,建筑与工程,32.36,17.88,18.11,20.29,29.52,16.49,2.76,58.31
sz,="300697",电工合金,有色金属,32.32,12.06,16.49,20.13,27.85,58.44,4.72,35.65
sh,="603138",海量数据,信息技术服务,32.3,17.23,29.37,31.59,35,99.97,11.99,37.42
sh,="603556",海兴电力,电气部件与设备,32.26,12.64,26.21,29.52,29.5,23.52,2.19,27.45
sh,="603960",克来机电,专用设备,32.15,12.97,16.56,16.74,18.04,78.74,8.28,30.63
sh,="603839",安正时尚,服装与配饰,32.1,11.95,19.72,23.17,24.98,27.26,2.39,18.4
sz,="300700",岱勒新材,非金属材料与制品,31.97,32.98,18.22,16.9,23.46,36.9,9.23,46.32
sh,="603866",桃李面包,食品,31.96,22.36,22.42,30.33,28.19,48.17,7.95,10.51
sz,="300701",森霸传感,光电子器件,31.51,25.3,30.46,26.08,25.91,56.47,7.37,4.65
sz,="002304",洋河股份,饮料,31.44,24.08,24.01,25.37,24.53,24.82,5.17,31.82
sh,="603363",傲农生物,农牧渔产品,31.35,18.52,21.39,13.24,32.49,74.82,9.43,61.96
sh,="603060",国检集团,商业用品与服务,31.34,14.79,25.49,27.45,27.46,37.51,4.49,18.11
sh,="603997",继峰股份,汽车零配件与设备,31.24,18.11,17.51,15.11,28.23,26.67,4.33,19.69
sh,="600180",瑞茂通,物流,31.24,14.35,12.09,13.6,25.71,13.16,2.08,75.26
sz,="300619",金银河,专用设备,31.23,12.88,23.19,15.16,19.57,71.11,6.27,48.03
sz,="300429",强力新材,化学制品,31.21,12.52,15.27,17.29,29.6,59.18,8.67,12.97
sh,="603023",威帝股份,电子设备及服务,31.18,12.57,18.38,24.48,41.09,36.5,4.38,8.89
sh,="603639",海利尔,农用化工,31.15,20.1,23.87,26.19,34.43,17.62,3.08,29.63
sh,="601877",正泰电器,电气部件与设备,31.11,15.35,20.62,26.37,32.17,20.97,2.97,53.41
sh,="603717",天域生态,建筑与工程,31.11,11.14,20.14,22.24,29.7,31.42,2.78,46.01
sh,="603896",寿仙谷,中药,31.01,13.09,20.27,18.38,22.93,79.12,7.54,6.11
sh,="601949",中国出版,传媒,30.98,10.98,14.39,18.62,16.15,26.64,1.98,39.22
sz,="002415",海康威视,电子设备及服务,30.92,34.96,34.56,35.28,36.27,37.22,11.11,40.66
sz,="300371",汇中股份,电子设备及服务,30.91,11.39,10.03,13.84,18.16,32.01,4.05,7.93
sh,="601019",山东出版,传媒,30.91,23.51,22.14,23.14,27.77,16.36,2.37,34.94
sz,="300633",开立医疗,医疗保健设备与用品,30.88,20.26,20.52,21.24,31.52,87.29,15.51,20.66
sh,="603188",ST亚邦,化学制品,30.76,14.03,19.99,23.13,43.52,15.59,2.33,16.14
sh,="603708",家家悦,食品与主要用品零售,30.63,13.07,23.16,25.39,26.56,29.3,4.02,60.42
sz,="002146",荣盛发展,住宅地产开发和管理,30.51,22.44,18.74,16.49,26.08,8.48,1.59,84.68
sz,="300545",联得装备,电子元器件,30.5,11.63,13.23,25.94,30.1,81.49,8.48,50.97
sh,="603039",泛微网络,计算机软件,30.48,16.44,24.86,24.64,27.29,101.8,11.45,52.48
sz,="300720",海川智能,通用机械,30.48,15.23,17.95,17.01,18.84,58.56,5,7.7
sz,="000895",双汇发展,食品,30.44,31.4,28.33,27.24,28.6,19.64,6.84,33.01
sh,="603607",京华激光,纸类与林业产品,30.23,21.22,25.94,26.54,29.21,42.84,4.74,16.86
sh,="601952",苏垦农发,农牧渔产品,30.23,13.87,21.47,23.71,27.61,24.04,2.26,20.16
sh,="603823",百合花,化学制品,30.04,10.92,20.92,23.3,25.65,29.82,2.57,31.56
sz,="300543",朗科智能,电子设备及服务,30.02,12.73,19.92,27.94,29.73,65.73,5.72,40.63
sh,="601021",春秋航空,航空运输,30.02,16,13.74,23.01,28.31,45.35,2.57,58.92
sz,="300661",圣邦股份,半导体,29.93,17.25,34.5,35.37,35.36,79.92,9.5,19.13
sz,="002847",盐津铺子,食品,29.84,11.96,30.4,30.26,29.48,119.45,4.95,38.09
sz,="002653",海思科,化学制剂,29.8,11.2,21.26,17.3,22.6,245.64,6.82,52.05
sz,="300506",名家汇,建筑与工程,29.79,26.06,20.53,19.89,23.68,32.69,8.04,54.35
sz,="300373",扬杰科技,半导体,29.74,12.5,15.99,17.68,17.25,59.88,6.11,30.88
sz,="300448",浩云科技,电子设备及服务,29.74,12.77,13.97,14.44,26.22,38.2,4.48,13.64
sz,="300554",三超新材,非金属材料与制品,29.64,22.5,18.43,19.43,24.93,38.78,9.37,16.51
sz,="002294",信立泰,化学制剂,29.49,25.94,28.68,30.82,30.75,29.82,6.66,10.28
sh,="601515",东风股份,商业用品与服务,29.36,17.5,16.07,22.44,26.77,14.85,2.66,28.88
sh,="600406",国电南瑞,重型电气设备,29.35,16.38,17.23,17.09,19.4,69.07,3.12,54.01
sz,="300512",中亚股份,通用机械,29.34,13.55,16.46,28.79,30.84,32.44,3.54,33.3
sz,="300514",友讯达,电子设备及服务,29.34,18.45,20.08,18.31,35.78,55.37,7.35,37.29
sh,="603959",百利科技,建筑与工程,29.26,11.92,15.34,17.68,20.16,54.85,8,57.07
sh,="603286",日盈电子,汽车零配件与设备,29.26,10.06,13.38,13.11,22.25,76.92,5.06,25.8
sz,="002869",金溢科技,电子设备及服务,29.22,11.6,31.96,45.14,27.86,85.86,3.19,26.2
sh,="603858",步长制药,中药,29.2,12.81,21.21,63.78,31.07,22.49,4.46,31.14
sz,="300415",伊之密,专用设备,29.16,28.95,13.66,10.06,22.2,20.49,4.45,53.71
sz,="300507",苏奥传感,汽车零配件与设备,29.06,12.25,15.53,26.07,29.74,38.4,3.79,14.91
sz,="000538",云南白药,中药,28.94,18.55,20.03,22.43,24.86,35.48,5.47,34.51
sh,="601966",玲珑轮胎,汽车零配件与设备,28.89,12.57,16.34,15.25,19.99,19.59,2.18,55.09
sh,="603586",金麒麟,汽车零配件与设备,28.85,10.25,22.97,21.11,21.81,27.98,2.06,24.8
sh,="600612",老凤祥,服装与配饰,28.71,21.13,21.83,26.09,25.56,17.86,3.55,49.99
sh,="900905",老凤祥B,,28.71,21.13,21.83,26.09,25.56,11.33,1.98,49.99
sz,="300365",恒华科技,计算机软件,28.65,22.06,18.69,13.75,15.91,41,5.27,22.99
sz,="300604",长川科技,专用设备,28.63,14.66,20.38,18.63,46.88,130.34,12.42,22.28
sh,="603158",腾龙股份,汽车零配件与设备,28.57,14,14.33,14.36,29.26,33.06,4.35,31.02
sh,="603567",珍宝岛,中药,28.53,11.61,12.27,18.01,24.01,24.73,2.49,32.05
sz,="300457",赢合科技,专用设备,28.44,16.08,21.72,15,22.21,43.58,3.73,60.26
sz,="002713",东易日盛,建筑与工程,28.38,21.05,17.46,10.52,14.17,30.48,9.35,59.29
sh,="603355",莱克电气,家用电器,28.23,11.77,18.13,17.32,25.72,41.85,3.39,37.28
sh,="603679",华体科技,电气部件与设备,28.23,13.6,19.79,20.73,20.39,50.88,4.59,29.97
sh,="603686",龙马环卫,专用设备,28.21,19.91,18.87,15.91,30.53,25.43,3,41.53
sh,="600535",天士力,中药,28.05,15.24,15.24,22.82,31.94,35.27,5.44,58.32
sh,="603111",康尼机电,专用设备,28.04,20,20.76,17.96,23.51,35.09,4.06,45.72
sz,="002900",哈三联,化学制剂,27.97,16.78,22.69,24.44,29.1,39.92,3.58,15.97
sz,="300426",唐德影视,传媒,27.9,17.2,18.85,14.98,28.27,37.51,6.02,62.22
sh,="603600",永艺股份,耐用家居用品,27.89,15.82,20.61,18.34,22.46,41.62,2.66,39.18
sz,="002771",真视通,信息技术服务,27.85,11.23,12.24,14.96,18.59,50.85,4.72,44.13
sz,="300482",万孚生物,生物科技,27.83,22.57,18.79,24.4,33.84,88.39,16.68,29.79
sh,="603648",畅联股份,物流,27.82,13.61,16.27,20,24.94,54.15,4.48,15.57
sz,="002881",美格智能,电子元器件,27.77,15.61,22.81,19.75,20.46,71.35,7.23,39.51
sh,="603879",永悦科技,化学制品,27.76,11.26,19.49,19.25,24.9,56.2,3.99,9.47
sh,="603059",倍加洁,个人用品,27.75,28.84,30.89,28.18,33.9,40.83,4.33,40.92
sz,="002923",润都股份,化学制剂,27.72,20.44,24.68,25.35,23.71,50.33,5.09,30.76
sh,="603232",格尔软件,计算机软件,27.66,14.83,20.63,21.23,22.77,50.7,5.96,13.05
sh,="603159",上海亚虹,专用设备,27.63,11.64,15.14,20.02,13.1,50.92,5.4,28.15
