﻿交易所,代码,公司,行业,归属于母公司普通股股东的加权ROE 2013-12-31 累计(%),归属于母公司普通股股东的加权ROE 2017-12-31 累计(%),归属于母公司普通股股东的加权ROE 2016-12-31 累计(%),归属于母公司普通股股东的加权ROE 2015-12-31 累计(%),归属于母公司普通股股东的加权ROE 2014-12-31 累计(%),PE-TTM(扣非) 2018-04-30 ,PB(不含商誉) 2018-04-30 ,资产负债率 2017-12-31 累计(%)
sh,="600563",法拉电子,电子元器件,18.74,19.56,19.51,17.87,18.28,25.27,4.31,12.9
sz,="300705",九典制药,化学制剂,18.7,16.14,17.93,19.23,19.43,87.06,8.68,14.16
sh,="601668",中国建筑,建筑与工程,18.6,15.82,15.87,16,17.7,7.91,1.29,77.97
sh,="603096",新经典,传媒,18.59,19.33,25.17,26.12,24.56,52.46,7.17,12.63
sz,="002890",弘宇股份,专用设备,18.56,10.45,13.36,24.45,13.42,89.48,4.42,16.44
sh,="600572",康恩贝,中药,18.56,15.88,10.43,12.02,21.42,25.8,3.74,37.97
sz,="002032",苏泊尔,耐用家居用品,18.54,26.87,22.79,21.9,19.63,31.45,7.15,43.32
sz,="000811",冰轮环境,通用机械,18.51,12.51,13.55,14.86,13.34,32.14,2.13,48.69
sh,="601998",中信银行,银行,18.48,11.67,12.58,14.55,16.84,7.26,0.84,92.74
sh,="600897",厦门空港,交通基本设施,18.47,12.16,12.62,12.73,16.89,14.44,1.68,18.1
sz,="002223",鱼跃医疗,医疗保健设备与用品,18.38,11.37,14.32,18.85,18.24,37.1,4.21,15.96
sh,="601888",中国国旅,酒店餐饮与休闲,18.21,19.12,15.26,14.15,15.37,45.51,7.56,28.29
sz,="002191",劲嘉股份,商业用品与服务,18.2,11.63,13.3,19.02,18.15,21.94,2.2,17.64
sh,="600741",华域汽车,汽车零配件与设备,18.19,16.51,16.84,18.89,20.76,11.09,1.7,59.53
sz,="300678",中科信息,信息技术服务,18.16,10.23,12.2,14.19,15.93,186.21,11.28,23.85
sz,="300476",胜宏科技,电子元器件,18.15,14.67,17.4,13.81,18.46,42.45,4.88,34.07
sz,="002085",万丰奥威,汽车零配件与设备,18.14,15.96,20.53,23.99,23.71,25.44,3.32,34.98
sz,="300447",全信股份,电气部件与设备,18.09,12.88,15.02,15.9,18.62,39.15,4.79,14.29
sz,="300664",鹏鹞环保,商业用品与服务,18.07,10.38,14.04,10.61,14.39,46.65,3.33,41.41
sh,="601169",北京银行,银行,18.05,13.77,14.92,16.26,17.98,7.53,0.88,92.42
sh,="600585",海螺水泥,建筑材料,18.05,19.12,11.59,11.03,18.47,10.46,1.92,24.71
sh,="601988",中国银行,银行,18.04,12.24,12.58,14.53,17.28,6.61,0.81,91.9
sh,="603086",先达股份,农用化工,18.02,11.82,14.48,16.75,24.47,26.13,2.4,18.62
sz,="000726",鲁泰A,纺织品,17.9,11.87,11.71,10.66,15.39,12.62,1.31,23.55
sz,="200726",鲁泰B,,17.9,11.87,11.71,10.66,15.39,8.51,0.87,23.55
sz,="300493",润欣科技,半导体,17.82,11.26,10.68,14.46,15.59,76.48,8.65,53.91
sh,="600486",扬农化工,农用化工,17.81,15.71,13.44,15.52,18.21,24.53,3.85,42.79
sh,="601366",利群股份,百货商店,17.79,10.18,14.03,14.55,15.91,21.32,1.79,41.98
sh,="603200",上海洗霸,商业用品与服务,17.72,10.18,17.34,14.54,19.73,57.47,3.94,10.26
sz,="300585",奥联电子,汽车零配件与设备,17.7,13.55,23.41,21.91,25.77,52.55,5.8,28.87
sh,="603035",常熟汽饰,汽车零配件与设备,17.67,10.52,16.99,18.5,18.16,16.69,1.72,28.95
sh,="600908",无锡银行,银行,17.65,11.04,11.52,12.3,15.83,12.36,1.36,93.18
sz,="300416",苏试试验,电子设备及服务,17.64,12.06,11.63,11.71,16.18,54.29,6.18,42.82
sz,="300711",广哈通信,通信设备,17.64,17.6,23.03,24.13,24.38,87.5,6.33,12.36
sh,="601009",南京银行,银行,17.56,16.94,16.25,17.59,19,7.08,1.17,94.02
sh,="603928",兴业股份,化学制品,17.56,12.48,18.39,22.1,19.71,20.3,2.47,20.02
sz,="300696",爱乐达,航天航空,17.54,17.09,26.5,26.93,22.94,65.86,6.33,8.8
sh,="600835",上海机电,重型电气设备,17.49,14.56,16.76,22.76,14.34,16.37,2.03,62.92
sh,="900925",机电B股,,17.49,14.56,16.76,22.76,14.34,10.43,1.27,62.92
sz,="000596",古井贡酒,饮料,17.47,19.09,15.88,15.91,15.05,33.22,5.74,32.62
sz,="200596",古井贡B,,17.47,19.09,15.88,15.91,15.05,18.63,3.11,32.62
sz,="000501",鄂武商A,百货商店,17.46,18.7,18.52,20.73,20.45,9.91,1.62,60.17
sz,="002838",道恩股份,化学制品,17.43,11.73,18.39,16.56,15.31,67,6.68,14.95
sh,="601128",常熟银行,银行,17.39,12.52,11.91,12.79,15.3,11.53,1.39,92.38
sz,="002902",铭普光磁,电子元器件,17.36,11.77,18.34,19.56,19.23,63.97,4.25,37.78
sz,="200869",张裕B,,17.3,12.14,12.55,14.4,15.11,11.52,1.19,26.79
sz,="000869",张裕A,饮料,17.3,12.14,12.55,14.4,15.11,27.41,2.79,26.79
sh,="600438",通威股份,农牧渔产品,17.28,16.07,14.38,13.8,14.29,22.73,3.52,46.36
sz,="300671",富满电子,半导体,17.26,15.3,15.42,12.85,13.56,76.69,9.05,28.21
sz,="300617",安靠智电,电气部件与设备,17.21,10.66,20.38,22.15,21.18,48.21,3.46,20.09
sz,="300654",世纪天鸿,传媒,17.19,10.44,13.48,17.05,12.3,82.77,6.61,33.21
sz,="002372",伟星新材,建筑产品,17.09,28.19,26.15,21.46,19.12,28.36,6.85,23.52
sh,="600557",康缘药业,中药,17.09,11.29,12.55,13.65,15.87,22.17,2.33,33.38
sh,="600388",龙净环保,商业用品与服务,16.98,16.92,17.4,16.75,15.67,22.83,3.32,68.71
sh,="600167",联美控股,复合型公用事业,16.94,17.84,32.74,16.39,17.14,23.56,2.93,35.71
sz,="002864",盘龙药业,中药,16.86,11.98,12.83,15.97,17.49,116.09,8.96,26.21
sz,="300422",博世科,商业用品与服务,16.85,13.78,11.84,13.11,16.35,37.14,5.36,67
sz,="002007",华兰生物,生物科技,16.85,18.48,19.85,16.72,16.66,36.97,5.45,7.23
sz,="300182",捷成股份,传媒,16.83,11.32,12.59,18.9,15.49,23.14,5.56,35.15
sh,="603728",鸣志电器,电气部件与设备,16.67,12.93,22.46,16.52,18.16,41.13,4.37,22.08
sz,="300450",先导智能,专用设备,16.63,34.16,35.56,27.34,25.03,45.32,14.83,58.17
sh,="600518",ST康美,中药,16.63,14.02,14.88,18.54,17.74,27.77,3.92,53.24
sz,="002293",罗莱生活,纺织品,16.6,14.79,12.05,16.63,17.56,25.42,3.04,31.29
sh,="603331",百达精工,通用机械,16.58,12.17,16.96,12.67,16.55,37.3,3.18,33.98
sz,="000001",平安银行,银行,16.57,11.62,13.18,14.94,16.35,7.93,0.95,93.16
sh,="603535",嘉诚国际,物流,16.57,12.27,15.31,12.31,13.7,34.8,2.58,18.48
sh,="603305",旭升股份,汽车零配件与设备,16.56,28.05,48.92,31.98,18.6,66.87,11.74,19.71
sh,="601318",中国平安,保险,16.4,20.72,17.36,17.12,18.3,12.12,2.31,90.95
sz,="002242",九阳股份,家用电器,16.38,18.4,21.36,19.72,17.79,21.01,3.52,33.05
sh,="603871",嘉友国际,物流,16.33,43.82,41.55,39.36,24.35,27.05,3.98,35.72
sh,="603519",立霸股份,化学制品,16.32,11.9,10.86,11.09,15.49,38.64,4.41,23.6
sh,="601368",绿城水务,水公用事业,16.26,11.95,10.81,11.59,16.53,16.66,1.83,62.26
sh,="601020",华钰矿业,有色金属,16.24,18.26,15.35,16.06,23.81,29.35,4.72,36.51
sh,="603766",隆鑫通用,汽车,16.22,15.89,15.47,17.37,16.06,16.2,2.19,36.49
sh,="600352",浙江龙盛,化学制品,16.19,15.24,13.76,20.09,24.97,16.94,2.05,59.17
sh,="603329",上海雅仕,物流,16.17,19.81,18.4,23.5,22.41,55.55,5.55,30.94
sz,="300713",英可瑞,电气部件与设备,16.14,24.21,50.68,53.38,28.71,48.76,5.29,21.78
sh,="600703",三安光电,光电子器件,16.09,17.13,12.95,14.21,13.88,29.6,3.84,21.65
sh,="600056",中国医药,药品流通,16.07,17.7,15.97,11.91,11.07,19.16,3.06,58.07
sh,="601139",深圳燃气,燃气公用事业,16.06,11,10.42,10.15,13.85,19.39,1.96,53.19
sh,="603311",金海环境,专用设备,16.04,11.64,11.39,11.32,18.92,40.45,3.75,20.25
sh,="601900",南方传媒,传媒,16.02,14.68,12.8,17.74,17.58,19.1,1.87,45.77
sh,="601000",唐山港,交通基本设施,15.92,10.33,12.16,13.44,16.8,13.05,1.37,28.02
sz,="002879",长缆科技,电气部件与设备,15.84,11.92,17.42,19.46,18.36,36.23,2.96,17.25
sh,="600901",江苏租赁,消费金融,15.77,17.46,16.45,16.89,15.7,28.11,2.76,87.42
sz,="002287",奇正藏药,中药,15.75,16.78,17.47,17.01,16.31,47.17,6.83,17.54
sz,="300244",迪安诊断,医疗保健提供商与服务,15.74,15.97,13.63,21.31,19.57,57.77,17.68,60.12
sh,="601231",环旭电子,电子设备及服务,15.72,16.34,11.27,10.57,16.72,22.26,2.8,50.28
sh,="600332",白云山,中药,15.71,11.34,12.75,15.91,16.38,24.41,2.9,31.97
sz,="300580",贝斯特,汽车零配件与设备,15.7,12.04,18.06,16.97,15.94,30.38,2.8,16.78
sh,="603638",艾迪精密,专用设备,15.69,18.1,17.13,12.09,11.92,45.57,8.05,14.1
sz,="000876",新希望,农牧渔产品,15.68,10.81,12.19,11.98,13.68,13.45,1.54,38.2
sz,="300695",兆丰股份,汽车零配件与设备,15.64,25.39,46.35,28.06,24.6,25.45,2.86,17.79
sh,="603319",湘油泵,汽车零配件与设备,15.63,17.1,14.01,11.29,14.45,24.34,3.13,37.5
sz,="300267",尔康制药,化学原料药,15.56,10.14,17.41,29.02,19.84,34.09,2.32,5.39
sz,="002008",大族激光,电子设备及服务,15.53,27.6,15.05,16.99,18.47,29.73,7.15,48.35
sz,="002668",奥马电器,家用电器,15.51,11.66,16.17,16.46,14.17,36.05,4.46,66.75
sh,="601328",交通银行,银行,15.49,11.4,12.22,13.46,14.87,6.6,0.75,92.52
sz,="300622",博士眼镜,专营零售,15.49,13.4,16.53,15.3,14.97,41.79,4.15,13.5
sz,="002475",立讯精密,电子元器件,15.48,14.09,16.09,21.02,20.3,46.42,5.19,48.21
sh,="600329",中新药业,中药,15.45,11.05,10.38,13.54,13.85,28.35,2.6,30.15
sh,="600633",浙数文化,互联网软件与服务,15.44,23.17,13.78,15.16,14.08,78.92,3.46,12.35
sz,="002705",新宝股份,家用电器,15.44,11.92,17.2,12.51,10.35,21.99,2.09,43.77
sz,="002917",金奥博,化学制品,15.44,22.19,32.97,43.75,25.13,58.18,5.39,14.56
sh,="603716",塞力斯,医疗保健提供商与服务,15.42,10.57,12.59,14.29,15.23,51.59,5.47,36.04
sz,="200030",富奥B,,15.41,15.22,13.73,11.19,15.55,7.68,0.98,38.98
sz,="000030",富奥股份,汽车零配件与设备,15.41,15.22,13.73,11.19,15.55,11.97,1.55,38.98
sh,="603900",莱绅通灵,服装与配饰,15.37,14.35,18.57,17.59,19.57,27.04,3.42,19.24
sz,="000513",丽珠集团,化学制剂,15.34,51.17,15.48,15.51,14.66,43.74,3.46,29.34
sz,="300438",鹏辉能源,电气部件与设备,15.28,14.73,15.64,12.61,13.91,28.47,3.15,45.15
sh,="600705",中航资本,投资信托,15.14,12.33,10.77,15.2,16.94,17.4,1.97,88.04
sz,="002572",索菲亚,耐用家居用品,15.14,21.98,22.55,21.85,18.2,32.96,7.19,30.39
sz,="002919",名臣健康,个人用品,15.14,16.09,18.04,21.52,19.32,67.64,5.27,21.5
sz,="200152",山航B,,15.08,12.19,14.88,17.22,10.33,10.15,1.04,68.14
sz,="002889",东方嘉盛,物流,14.97,11.85,12.49,12.13,15.01,34.37,2.78,80.92
sz,="300610",晨化股份,化学原料,14.95,12.97,15.38,14.85,14.8,30.69,2.99,16.05
sh,="600085",同仁堂,中药,14.91,12.55,12.51,13.33,14.49,48.69,5.81,29.61
sz,="000989",九芝堂,中药,14.9,16.69,16.56,30.1,15.76,27.2,3.99,23.22
sh,="600674",川投能源,电力公用事业,14.86,15.34,18.16,22.66,27.64,10.97,1.76,21.09
sh,="603328",依顿电子,电子元器件,14.85,11.65,13,11.25,11.44,22.97,2.48,16.65
sh,="603289",泰瑞机器,专用设备,14.81,15.11,17.28,14.4,20.53,43,3.94,30.54
sz,="002595",豪迈科技,专用设备,14.8,18.44,22.2,23.57,20.89,19.56,2.95,15.22
sz,="300009",安科生物,生物科技,14.73,19.02,15.51,17.14,15.88,74.84,16.76,21.9
sz,="300072",三聚环保,化学原料,14.68,33.7,29.73,29.28,23.88,21.35,5.72,58.64
sz,="300286",安科瑞,电气部件与设备,14.68,15.09,14.29,12.7,15.63,26.52,3.41,23.84
sz,="000411",英特集团,药品流通,14.67,10.42,12.12,10.72,11.38,66.14,7.23,79.03
sz,="300596",利安隆,化学原料,14.61,16.01,19.72,19.48,14.24,29.27,4.17,38.2
sh,="601858",中国科传,传媒,14.58,12.37,13.83,14.03,14.34,23.02,2.3,27.64
sz,="300632",光莆股份,光电子器件,14.55,11.78,16.32,13.83,10.96,56.48,4.44,25.26
sh,="600377",宁沪高速,交通基本设施,14.49,16.06,16.06,12.45,13.21,12.97,1.97,39.12
sz,="002561",徐家汇,百货商店,14.43,11.34,12.07,13.39,14.46,20.52,2.01,18.09
sz,="002690",美亚光电,专用设备,14.35,17.38,15.78,17.56,15.63,40.84,5.87,19.91
sh,="603019",中科曙光,电脑与外围设备,14.33,10.24,10.59,14.09,13.92,152.21,10.18,65.95
sz,="000997",新大陆,计算机软件,14.31,20.61,18.77,17.11,15.69,31.99,4.44,42.21
sz,="002840",华统股份,食品,14.31,10.78,12.03,10.74,13.81,107.44,7.58,21.86
sz,="300643",万通智控,汽车零配件与设备,14.3,10.39,19.58,21.5,33.7,100.55,5.5,13.73
sz,="002507",涪陵榨菜,食品,14.26,23.76,17.56,12.85,12.12,39.55,8.78,22.4
sz,="002882",金龙羽,电气部件与设备,14.21,17.76,16.27,14.68,12.51,25.57,3.74,17.3
sz,="300197",铁汉生态,建筑与工程,14.17,13.57,11.34,11.91,12.86,22.88,2.94,68.68
sh,="600240",*ST华业,住宅地产开发和管理,14.12,15.98,23.77,20.86,11.38,9.82,1.98,67.39
sh,="601669",中国电建,建筑与工程,14.1,10.66,12.3,10.8,13.49,13.65,1.33,79.38
sz,="300231",银信科技,信息技术服务,14.05,18.41,21.39,19.78,15.37,37.45,3.49,46.89
sz,="002905",金逸影视,传媒,14.03,19.15,25.51,45.16,34.09,30.12,3.12,37.79
sz,="300015",爱尔眼科,医疗保健提供商与服务,14.02,21.74,21.84,19.66,16.91,89.56,22.22,41.24
sz,="300342",天银机电,家用电器,14,14.93,15.62,13.4,11.94,35.15,5.28,22.71
sz,="300527",中国应急,专用设备,13.98,10.17,14.86,15.55,14.2,68.22,6.3,37.02
sh,="600502",安徽建工,建筑与工程,13.98,12.45,11.14,11.69,13.92,13.72,1.4,86.08
sz,="300115",长盈精密,电子元器件,13.97,13.69,18.76,15.62,15.85,39.13,3.4,53.84
sz,="300504",天邑股份,通信设备,13.97,31.36,30.45,33.2,14.07,53.33,7.17,56.9
sh,="603968",醋化股份,化学制品,13.93,12.53,12.8,12.34,19.84,27.4,2.84,26.37
sz,="002681",奋达科技,家用电器,13.91,11.81,14.2,13.53,14.04,30.06,4.67,29.83
sh,="601801",皖新传媒,传媒,13.88,12.48,17.22,14.22,14.19,30.99,1.98,22.13
sh,="603987",康德莱,医疗保健设备与用品,13.84,10.05,14.2,14.09,11.69,37.7,3.28,16.3
sh,="600452",涪陵电力,电力公用事业,13.84,22.32,22.23,30.85,15.38,23.38,4.47,72.46
sh,="603136",天目湖,酒店餐饮与休闲,13.84,19.02,24.57,22.21,27.29,34.89,3.78,26.14
sh,="603103",横店影视,传媒,13.81,26.18,43.78,70.9,54.43,40.37,6.62,35.23
sz,="300588",熙菱信息,计算机软件,13.78,23.65,22.11,17.85,18.25,48.41,8.46,62.75
sh,="600993",马应龙,中药,13.77,15.41,13.47,13.25,13.49,30.55,3.54,17.54
sh,="601186",中国铁建,建筑与工程,13.59,12.16,11.55,12.41,13.24,9.11,0.99,78.26
sz,="300626",华瑞股份,通用机械,13.51,13.62,15.54,10.11,11.75,43.53,5.06,47.24
sz,="300145",中金环境,通用机械,13.41,13.65,13.42,16.33,14.58,20.29,6.9,52.21
sz,="300733",西菱动力,汽车零配件与设备,13.39,17.76,19.76,15.11,14.88,40.19,3.29,43.25
sz,="002108",沧州明珠,化学制品,13.37,18.58,24.1,12.68,13.45,17.69,2.52,16.04
sz,="002424",贵州百灵,中药,13.36,16.79,17.6,16.74,14.18,36.59,5.29,28.11
sz,="300003",乐普医疗,医疗保健设备与用品,13.36,15.17,14.7,15.62,14.21,71.3,16.38,45.06
sh,="603278",大业股份,黑色金属,13.36,19.02,27.86,17.89,12.91,30.84,2.65,51.61
sz,="000046",泛海控股,住宅地产开发和管理,13.31,15.14,18.17,20.97,14.44,31.05,2.41,85.36
sz,="300271",华宇软件,信息技术服务,13.31,16.33,16.37,16,14.26,39.71,7.34,26.52
sh,="601800",中国交建,建筑与工程,13.29,12.95,11.73,11.88,13.36,14.36,1.38,75.78
sz,="002907",华森制药,化学制剂,13.23,20.67,23.14,22.44,22.37,151.83,19.29,18.66
sz,="002091",江苏国泰,工业贸易经销商,13.22,11.81,19.17,14.73,14.21,20.14,1.54,51.85
sh,="600183",生益科技,电子元器件,13.17,20.12,15.65,12.31,12.1,19.2,3.15,50.02
sz,="300630",普利制药,化学制剂,13.14,16.59,25.21,21.25,17.46,110.71,15.63,17.51
sz,="000587",金洲慈航,服装与配饰,13.11,11.41,12.83,12.16,11.42,14.72,2.58,72.53
sz,="002245",澳洋顺昌,物流,13.04,16.27,11.61,15.93,14.25,25,4.61,44.31
sz,="002664",长鹰信质,汽车零配件与设备,13.01,14.12,14.53,14.33,14.94,40.16,6.51,41.31
sz,="000546",金圆股份,建筑材料,12.87,13.8,15.2,15.06,13.08,26.52,3.39,51.61
sz,="002686",亿利达,通用机械,12.86,10.02,13.15,11.66,10.95,33.27,4.86,34.93
sh,="601985",中国核电,电力公用事业,12.86,10.69,11.5,12.7,11.61,22.99,2.33,74.4
sh,="601567",三星医疗,电气部件与设备,12.85,12.35,15.3,19.14,16,16.86,1.71,40.33
sh,="600525",长园集团,电气部件与设备,12.73,15.51,10.28,13.1,13.8,37.46,8.51,60
sz,="000559",万向钱潮,汽车零配件与设备,12.72,18.99,19.52,19.55,19.14,27.46,4.26,53.23
sh,="603367",辰欣药业,化学制剂,12.68,13.32,11.28,12.4,12,32.23,3.38,21.46
sz,="300284",苏交科,商业用品与服务,12.62,13.93,13.36,13.29,14.64,19.16,2.93,63.53
sh,="601098",中南传媒,传媒,12.6,11.69,14.98,15.64,15.06,15.98,1.7,29.19
sh,="600162",香江控股,商业地产开发和管理,12.57,11.59,13.3,12.05,14.97,13.51,1.37,56
sh,="600350",山东高速,交通基本设施,12.57,10.29,12.93,12.48,12.71,10.28,0.94,46.75
sz,="002014",永新股份,容器与包装,12.56,12.16,12.31,11.54,10.45,18.99,2.15,25.19
sh,="600012",皖通高速,交通基本设施,12.54,12.12,11.16,11.95,11.83,12.96,1.45,29.25
sz,="002821",凯莱英,化学制剂,12.49,17.93,24.11,18.62,14.61,63.45,9.07,18.28
sz,="002003",伟星股份,服装与配饰,12.46,15.99,14.52,13.76,13.59,18.62,2.98,17.86
sz,="300689",澄天伟业,电子元器件,12.46,13.79,17.52,13.24,14.32,54.42,4.6,11.21
sh,="600270",外运发展,,12.44,17.16,13.31,14.7,10.15,17.69,2.05,18.7
sz,="300706",阿石创,非金属材料与制品,12.41,15.48,19.5,24.85,21.93,163.87,13.93,25.59
sz,="002396",星网锐捷,通信设备,12.37,15.44,11.62,11.26,11.64,31.42,4.3,41.78
sh,="600373",中文传媒,传媒,12.33,12.49,12.51,11.54,13.32,14.64,1.92,39.49
sh,="600196",复星医药,化学制剂,12.3,13.02,14.25,14.21,13.38,40.9,5.69,52.01
sz,="002581",未名医药,化学制剂,12.28,14.27,18.21,20.71,10.95,24.05,3.91,26.98
sz,="300113",顺网科技,互联网软件与服务,12.24,18.87,24.94,23.61,16.69,27.09,6.73,19.78
sz,="002677",浙江美大,家用电器,12.2,25.73,18.5,15.32,14.62,45.18,12.42,21.92
sh,="600742",一汽富维,汽车零配件与设备,12.17,10.57,10.35,11.19,16.3,14.81,1.29,41.52
sz,="300355",蒙草生态,建筑与工程,12.16,26.29,14.15,10.29,12.81,18.01,4.6,68.55
sz,="000498",山东路桥,建筑与工程,12.14,15.4,13.21,13.27,12.69,11.92,1.55,76.94
sh,="600068",葛洲坝,建筑与工程,12.14,17.28,14.78,13.82,12.57,9.7,1.6,72.67
sz,="000581",威孚高科,汽车零配件与设备,12.12,18.52,13.53,13.32,15.05,9.46,1.48,24.12
sz,="200581",苏威孚B,,12.12,18.52,13.53,13.32,15.05,5.7,0.88,24.12
sz,="002916",深南电路,电子元器件,12.05,25.61,18.48,12.15,15.74,50.85,6.1,57.44
sh,="603226",菲林格尔,纸类与林业产品,12,15.21,22.02,27.05,21.81,29.86,3.18,25.61
sz,="002100",天康生物,农牧渔产品,11.94,14.66,15.82,10.9,11.74,18.2,2.1,47.98
sz,="002394",联发股份,纺织品,11.94,12.17,14.19,11,11.97,15.19,1.12,26.61
sz,="002658",雪迪龙,电子设备及服务,11.93,11.95,11.86,18.07,15.79,29.15,3.24,13.69
sh,="600900",长江电力,电力公用事业,11.92,16.91,16.88,13.58,14.47,16.18,2.72,54.74
sz,="300670",大烨智能,电气部件与设备,11.92,13.38,24.69,32.99,41.31,58.87,5.48,22.09
sh,="600004",白云机场,交通基本设施,11.91,12.24,13.53,14,13.38,19.5,2.04,32.95
sh,="601799",星宇股份,汽车零配件与设备,11.9,12.09,13.14,14.39,14.07,39.18,3.71,37.67
sz,="300258",精锻科技,汽车零配件与设备,11.87,16.09,13.9,11.36,11.13,24.06,3.48,30.28
sz,="002138",顺络电子,电子元器件,11.81,10.64,14.35,11.64,11.85,54.03,3.84,15.05
sz,="002317",众生药业,中药,11.69,11.87,16.2,15.13,12.81,28.33,3.67,23.18
sh,="600663",陆家嘴,商业地产开发和管理,11.69,22.19,12.13,15.66,14.68,19.14,4.31,75.11
sh,="900932",陆家B股,,11.69,22.19,12.13,15.66,14.68,9.72,2.14,75.11
sz,="300730",科创信息,计算机软件,11.58,21.25,23.13,25.87,12.43,103.48,10.51,36.09
sz,="300166",东方国信,信息技术服务,11.49,10.28,10.27,13.28,12.5,50.26,5.02,12.73
sz,="300296",利亚德,光电子器件,11.47,24.06,22.06,21.23,17.42,30.51,9.27,55.49
sz,="000828",东莞控股,交通基本设施,11.44,16.46,17.12,18.99,15.47,11.57,1.76,44.37
sz,="300170",汉得信息,信息技术服务,11.44,14.45,12.72,13.58,12.21,51.6,5.25,21.99
sz,="002117",东港股份,商业用品与服务,11.42,15.95,15.11,16.19,13.65,26.55,4.24,32.13
sz,="002563",森马服饰,服装与配饰,11.41,11.51,14.92,15.43,13.35,27.57,2.85,25.84
sh,="600009",上海机场,交通基本设施,11.36,15.53,13.17,13.05,11.77,24.53,3.67,7.5
sz,="002462",嘉事堂,药品流通,11.33,12.59,11.94,12.73,18.9,20.19,3.45,65.27
sz,="000650",仁和药业,中药,11.3,13.2,14.56,17.7,15.22,17.18,2.51,16.68
sz,="300168",万达信息,计算机软件,11.29,13.39,11.3,12.7,12.57,81.34,12.97,64.85
sz,="002025",航天电器,电子元器件,11.16,13.81,12.71,12.49,11.92,38.41,4.6,35.57
sz,="002311",海大集团,农牧渔产品,11.01,20.01,16.17,16.72,12.89,32.42,6.21,48.05
sh,="603466",风语筑,商业用品与服务,11,22.2,21.76,19.42,25.82,52.1,7.53,53.18
sh,="600115",东方航空,航空运输,10.97,12.64,10.85,14.73,13.06,19.62,2.21,75.15
sz,="200418",小天鹅B,,10.88,23.12,21.14,19.32,16.73,16.29,3.32,61.49
sz,="000418",小天鹅A,,10.88,23.12,21.14,19.32,16.73,25.88,5.34,61.49
sz,="300294",博雅生物,生物科技,10.83,15.8,13.74,16.23,12.77,41.67,5.22,32.3
sz,="002179",中航光电,电子元器件,10.76,18.41,19.57,18.21,12.54,40.6,6.15,45.88
sh,="600018",上港集团,交通基本设施,10.76,17.92,11.38,11.53,13.13,25.39,2.33,45.44
sz,="002050",三花智控,通用机械,10.75,19.12,17.24,15.2,14.64,28.58,4.11,35.82
sh,="603609",禾丰牧业,农牧渔产品,10.64,14.72,15.1,12.51,12.8,17.85,2.19,37.41
sh,="600643",爱建集团,投资信托,10.63,12.27,10.23,10.18,10.38,22.5,1.99,57.59
sz,="300673",佩蒂股份,食品,10.54,18.39,22.26,19.28,10.71,41.14,5.21,13.36
sh,="600114",东睦股份,通用机械,10.48,12.48,10.63,11.09,10.42,26.47,2.75,17.56
sz,="000031",大悦城,住宅地产开发和管理,10.48,15.44,11.61,12,10.68,12.58,1.81,84.5
sz,="000718",苏宁环球,住宅地产开发和管理,10.45,14.88,12.54,16.91,16.23,8.75,1.42,54.04
sh,="600872",中炬高新,食品,10.41,15.21,13.64,10.16,12.78,39.58,5.61,34.96
sh,="603179",新泉股份,汽车零配件与设备,10.37,22.52,21.14,11.39,11.41,21.64,4.02,57
sz,="002203",海亮股份,有色金属,10.34,13.57,13.61,12.52,14.78,17.19,2.89,63.86
sh,="600657",信达地产,住宅地产开发和管理,10.25,10.72,10.09,10.6,10.31,11.72,0.77,86.01
sz,="002543",万和电气,耐用家居用品,10.18,13.21,14.2,11.65,10.2,23.74,2.9,51.22
sh,="603721",中广天择,传媒,10.11,15.45,12.8,13.92,14.72,58.57,4.41,17.29
sh,="600804",鹏博士,电信增值服务,10.1,11.43,12.98,14.04,11.63,31.26,3.89,68.77

数据来源于：理杏仁网站(lixinger.com)